date	FISI1000_10220	FISI1000C_12287	FISI1000C_12733	FISI1000C_25499	FISI1000C_27813	FISI1002_10433	FISI1003_10588	FISI1004A_10923	FISI1005_10779	FISI1012_10072	FISI1012_19048	FISI1012C_23016	FISI1012C_23019	FISI1012C_23020	FISI1012C_23021	FISI1012C_23029	FISI1012C_23031	FISI1012C_27814	FISI1012C_27815	FISI1012C_28047	FISI1013_10074	FISI1013_10625	FISI1013_18635	FISI1013_23034	FISI1013_27816	FISI1013_27817	FISI1018_10465	FISI1018_10466	FISI1018_10467	FISI1018_10468	FISI1018_10469	FISI1018_10470	FISI1018_10548	FISI1018_10992	FISI1018_11584	FISI1018_13321	FISI1018_14009	FISI1018_25514	FISI1018C_12333	FISI1018C_12650	FISI1018C_12651	FISI1018C_12652	FISI1018C_12653	FISI1018C_12654	FISI1018C_12655	FISI1018C_12656	FISI1018C_12657	FISI1018C_12658	FISI1018C_12659	FISI1018C_12660	FISI1018C_12682	FISI1018C_12683	FISI1018C_12684	FISI1018C_12685	FISI1018C_12686	FISI1018C_12687	FISI1018C_12688	FISI1018C_12689	FISI1018C_12690	FISI1018C_12691	FISI1018C_12692	FISI1018C_12693	FISI1018C_12694	FISI1018C_12695	FISI1018C_12696	FISI1018C_12697	FISI1018C_12698	FISI1018C_12699	FISI1018C_12739	FISI1018C_12740	FISI1018C_12741	FISI1018C_13144	FISI1018C_13145	FISI1018C_13146	FISI1018C_13322	FISI1018C_13323	FISI1018C_14010	FISI1018C_14011	FISI1018C_14012	FISI1018C_14014	FISI1018C_14015	FISI1018C_18640	FISI1018C_25520	FISI1018C_25523	FISI1018C_27818	FISI1018C_27819	FISI1019_10383	FISI1019_10384	FISI1019_10385	FISI1019_10387	FISI1019_10388	FISI1019_10389	FISI1019_10390	FISI1019_10391	FISI1019_10392	FISI1019_10393	FISI1019_10471	FISI1019_10472	FISI1019_10473	FISI1019_10474	FISI1019_10517	FISI1019_10634	FISI1019_10750	FISI1019_11583	FISI1019_12700	FISI1019_12701	FISI1019_13147	FISI1019_14017	FISI1019_19087	FISI1019_19088	FISI1019_19103	FISI1019_23359	FISI1019_23361	FISI1019_25650	FISI1019_25659	FISI1019_25661	FISI1019_27820	FISI1019_27822	FISI1019_27823	FISI1019_27824	FISI1019_28104	FISI1019_28105	FISI1019_28122	FISI1019_28125	FISI1019_28126	FISI1022_10075	FISI1022C_12334	FISI1022C_12706	FISI1022C_21076	FISI1022C_23629	FISI1022C_27872	FISI1023_18853	FISI1023_18855	FISI1023_18857	FISI1023_23039	FISI1023_27874	FISI1023_27875	FISI1028_10453	FISI1028_10518	FISI1028_10636	FISI1028_10751	FISI1028_11507	FISI1028_11543	FISI1028_18683	FISI1028_20980	FISI1028_20989	FISI1028_25543	FISI1028C_12335	FISI1028C_12709	FISI1028C_12710	FISI1028C_12711	FISI1028C_12712	FISI1028C_12713	FISI1028C_12714	FISI1028C_12716	FISI1028C_12717	FISI1028C_12718	FISI1028C_12719	FISI1028C_12720	FISI1028C_12721	FISI1028C_12722	FISI1028C_12723	FISI1028C_12724	FISI1028C_12725	FISI1028C_12730	FISI1028C_12731	FISI1028C_12732	FISI1028C_13493	FISI1028C_13494	FISI1028C_13495	FISI1028C_13496	FISI1028C_18686	FISI1028C_18687	FISI1028C_18688	FISI1028C_18689	FISI1028C_20981	FISI1028C_20982	FISI1028C_20983	FISI1028C_20984	FISI1028C_21000	FISI1028C_21285	FISI1028C_21286	FISI1028C_23013	FISI1028C_25544	FISI1028C_25546	FISI1028C_25547	FISI1028C_25550	FISI1029_10452	FISI1029_10476	FISI1029_10477	FISI1029_10479	FISI1029_10480	FISI1029_10481	FISI1029_10482	FISI1029_10483	FISI1029_10484	FISI1029_10485	FISI1029_10486	FISI1029_10487	FISI1029_10520	FISI1029_10521	FISI1029_10522	FISI1029_10523	FISI1029_10524	FISI1029_10525	FISI1029_10638	FISI1029_10639	FISI1029_10863	FISI1029_13497	FISI1029_15300	FISI1029_18690	FISI1029_19098	FISI1029_23677	FISI1029_23679	FISI1029_28137	FISI1029_28205	FISI1029_28206	FISI1038_10599	FISI1038C_12288	FISI1038C_12707	FISI1038C_23015	FISI1038C_28052	FISI1039_18784	FISI1039_18785	FISI1039_18786	FISI1048_10514	FISI1048C_21714	FISI1048C_23058	FISI1048C_25553	FISI1048C_28053	FISI1049_13794	FISI1049_14148	FISI1090A_19350	FISI1092A_15592	FISI1094B_24237	FISI1612B_22646	FISI1801B_12084	FISI1860_12033	FISI1860_26173	FISI1908B_26702	FISI1912B_21716	FISI1913B_26703	FISI1914_17105	FISI2007_10091	FISI2007_26127	FISI2026_13833	FISI2026_15254	FISI2026_15255	FISI2026_16652	FISI2026_17164	FISI2026_26191	FISI2028_13834	FISI2028_26172	FISI2029_13835	FISI2029_26190	FISI2040_10924	FISI2051_10817	FISI2405_10092	FISI2432_13836	FISI2992_24241	FISI3000_12035	FISI3005_28109	FISI3010_10573	FISI3011_18858	FISI3013_21195	FISI3014_28738	FISI3020_10434	FISI3040_10818	FISI3090_26705	FISI3098_13837	FISI3101_17088	FISI3152_14564	FISI3401_28739	FISI3434_14986	FISI3701_17090	FISI3708_24246	FISI3760_10927	FISI3801_17091	FISI3814_26707	FISI3814L_26708	FISI3901_17092	FISI3902_24249	FISI3991_22648	FISI3992_22649	FISI3993_22650	FISI4005_28108	FISI4011_17084	FISI4012_17085	FISI4013_21196	FISI4014_21197	FISI4040_26709	FISI4051_14013	FISI4090_26710	FISI4098_11083	FISI4099_11084	FISI4101_10095	FISI4102_10689	FISI4401_13269	FISI4402_13461	FISI4430_26711	FISI4701_10096	FISI4702_10097	FISI4708_24256	FISI4801_11263	FISI4802_11264	FISI4814_26712	FISI4814L_26713	FISI4901_11265	FISI4902_11266	FISI4961_23687	FISI6111_12106	FISI6112_12107	FISI6113_12108	FISI6114_12109	FISI6115_12110	FISI6116_12111	FISI6117_12112	FISI6118_12113	FISI6119_12114	FISI6201_11143	FISI6202_11144	FISI6961_12175	FISI6962_12986	FISI6970_12038	FISI6971_12039	FISI6972_12040	FISI6973_19019	FISI6974_20247	FISI6975_23603	FISI6976_26112	FISI6977_28732	FISI6981_12041	FISI6982_12984	FISI6983_13065	FISI6984_13462	FISI6985_13839	FISI6986_15194	FISI6987_17124	FISI6988_26111	FISI6990_12042
1707270816	38	8	12	3	15	22	14	0	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	0	0	-1	0	0	0	57	0	0	0	0	-5	4	0	5	11	1	4	1	14	-1	0	4	16	10	8	1	8	5	3	0	12	0	13	16	20	14	17	11	0	2	17	9	1	5	3	4	5	0	0	0	0	0	8	12	0	4	6	3	2	20	16	18	19	8	7	0	0	0	11	0	12	10	0	9	18	0	22	15	13	12	11	9	4	12	2	11	20	0	10	10	0	15	19	14	20	0	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	7	5	0	0	0	0	0	1	0	0	17	0	7	10	0	0	0	8	46	10	11	16	11	0	6	0	0	0	0	0	0	0	28	40	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	4	25	20	0	18	-1	25	5	0	11	3	15	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	28	24	20	8	10	11	11	21	-2	5	25	24	24	25	10	24	22	29	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707270840	38	8	12	3	15	22	14	0	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	5	0	0	0	5	5	57	0	4	3	1	0	4	0	5	11	1	1	0	13	-1	0	0	16	8	7	0	7	5	3	0	12	0	13	16	20	14	17	11	0	2	17	8	1	5	3	4	5	0	0	0	0	0	6	12	1	4	5	3	3	20	16	18	19	6	7	0	0	0	11	0	10	10	0	9	18	0	22	15	13	12	11	9	4	12	2	10	20	0	8	10	0	15	19	14	20	0	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	0	7	5	0	0	0	0	0	1	0	0	17	0	7	10	0	0	0	8	46	10	11	16	11	0	6	0	0	0	0	0	0	0	28	40	0	0	0	0	0	0	0	0	0	0	0	0	3	2	0	0	4	25	20	0	18	-1	25	5	0	11	3	15	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	28	24	20	8	10	11	11	21	-2	5	25	24	24	25	10	24	22	29	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707270903	38	8	12	3	15	22	14	0	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	3	5	3	10	10	58	0	6	6	3	6	4	0	5	11	1	0	0	12	-1	0	0	16	7	7	0	6	5	3	1	11	1	12	17	20	14	17	11	0	2	17	8	1	4	3	4	3	0	0	0	0	0	5	11	3	4	6	3	3	20	15	18	19	6	5	0	0	0	11	0	11	10	0	9	17	0	22	15	13	11	11	9	6	11	1	9	20	0	6	10	0	15	19	14	19	0	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	1	0	0	17	0	7	10	0	0	0	8	46	10	11	16	11	0	6	0	0	0	0	0	0	0	27	40	0	0	0	20	0	0	0	0	0	0	0	0	3	2	0	0	4	25	20	0	18	-1	25	5	0	11	3	15	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	28	24	20	8	10	11	11	21	-2	5	25	24	24	25	10	24	22	29	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707271009	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	0	0	0	10	10	60	0	0	0	5	4	4	0	5	11	0	0	0	10	-1	0	0	11	6	6	0	5	3	4	2	11	3	12	19	20	14	17	11	0	2	17	5	0	2	2	3	3	0	0	1	0	0	1	9	4	3	6	1	4	20	14	18	19	7	6	0	0	0	11	0	10	12	0	8	17	0	22	13	10	12	9	8	3	10	0	7	19	0	3	10	0	15	19	11	20	1	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	7	5	0	0	0	0	0	1	0	0	16	0	6	10	0	0	0	7	46	10	11	16	11	0	6	-10	-5	-8	-8	0	0	0	27	40	-5	0	6	0	-3	-1	-1	-3	-5	-2	-24	2	3	2	0	0	4	25	20	2	18	-1	25	5	0	11	3	15	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	28	24	20	8	10	11	11	21	-2	5	25	24	24	25	10	24	22	29	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707271027	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	0	0	0	10	9	60	0	0	0	5	5	4	0	5	11	0	0	0	10	-1	0	0	11	6	6	0	5	3	4	2	11	2	12	19	20	14	17	11	0	2	17	5	0	2	2	3	3	0	0	1	0	0	1	9	4	3	6	2	4	20	14	18	19	7	6	0	0	0	11	0	8	11	0	8	17	0	22	13	10	12	9	8	2	10	0	7	19	0	4	10	0	15	19	13	20	1	-1	1	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	1	0	0	4	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	8	4	0	0	0	0	0	1	0	0	15	0	6	9	0	0	0	7	46	10	11	16	11	0	6	-10	-5	-8	-8	0	0	0	27	40	-5	0	0	0	-3	-1	-1	-3	-5	-2	-24	2	-6	-4	0	0	4	25	21	2	18	-1	25	5	0	11	3	15	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	28	24	20	8	10	11	11	21	-2	5	25	24	24	25	10	24	22	29	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707271053	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	0	0	0	10	9	61	0	0	0	4	2	4	0	5	11	0	0	0	10	-1	0	0	11	6	6	0	5	3	4	2	11	2	12	20	20	14	17	11	0	2	17	5	0	2	2	3	3	0	0	0	0	0	1	9	4	3	3	2	4	20	15	18	19	6	6	0	0	0	10	1	8	10	0	8	17	0	22	13	9	12	9	8	2	9	0	7	19	0	5	9	0	15	19	13	20	1	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	1	0	0	4	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	15	0	6	9	0	0	0	7	46	10	11	16	11	0	6	-10	-5	-8	-8	0	0	0	27	40	-5	0	0	0	-3	-1	-1	-3	-5	-2	-24	2	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	15	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	28	24	20	8	10	10	9	20	-9	4	25	24	24	25	5	24	22	24	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	9	10	10	5	0
1707271136	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	0	0	0	9	8	61	0	0	0	4	0	4	0	5	11	0	0	0	10	-1	0	0	11	6	6	0	5	3	4	1	11	2	12	20	20	14	17	11	0	2	17	5	0	2	1	3	3	0	0	0	0	0	1	9	4	2	2	2	4	20	13	18	19	6	7	0	0	0	10	0	8	10	0	9	17	0	22	11	9	12	9	8	2	9	0	7	19	0	5	9	0	15	19	13	20	1	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	1	0	0	4	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	15	0	6	9	0	0	0	7	46	10	11	16	11	0	6	-10	-5	-8	-8	0	0	0	27	40	-5	0	0	0	-3	-1	-1	-3	-5	-2	-24	2	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	16	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	19	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271218	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	11	0	0	0	8	8	61	0	0	0	4	0	4	0	5	12	0	0	0	10	-1	0	0	11	6	6	0	5	3	4	1	10	2	12	20	20	14	17	11	0	2	17	5	0	2	1	3	3	0	0	0	0	0	1	9	4	2	2	2	4	20	14	18	19	6	6	0	0	0	10	0	8	10	0	9	17	0	22	11	8	12	9	8	2	9	0	7	19	0	5	9	0	15	19	13	19	1	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	1	0	0	4	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-7	-8	0	0	0	27	40	-5	0	0	0	-3	-1	-1	-3	-5	-2	-24	1	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	16	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	19	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	10	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271250	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	0	0	0	8	8	61	0	0	0	4	0	3	0	5	12	0	0	0	10	-1	0	0	11	6	6	0	5	3	4	1	10	2	12	20	20	14	17	11	0	2	17	5	0	2	1	3	3	0	0	0	0	0	1	9	4	2	2	2	4	20	14	18	19	6	6	0	0	0	10	0	8	10	0	9	17	1	22	11	7	12	9	8	2	9	0	7	19	0	6	9	0	15	19	13	19	1	-1	0	14	11	7	0	2	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	1	0	0	4	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-7	-8	0	0	0	27	39	-5	0	0	0	-3	-1	-1	-3	-5	-2	-24	1	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	16	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	19	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	9	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271309	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	0	0	0	8	8	61	0	0	0	5	0	3	0	5	12	0	0	0	10	-1	0	0	11	6	6	0	5	3	4	1	10	2	12	20	20	14	17	11	0	2	17	5	0	2	1	3	3	0	0	0	0	1	1	9	4	2	2	2	4	20	14	18	19	6	6	0	0	0	10	0	8	10	0	9	17	1	22	11	7	12	9	8	2	9	0	7	19	0	5	9	0	15	19	13	19	1	-1	0	14	12	7	0	1	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	1	0	0	4	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-7	-8	0	0	0	27	39	-5	0	0	0	-3	-1	-1	-3	-5	-2	-24	1	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	16	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	19	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	9	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271338	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	10	0	0	0	8	7	61	0	0	0	5	0	3	0	5	12	0	0	0	10	-1	0	0	11	6	6	0	5	3	5	0	10	2	12	20	20	14	17	11	0	2	17	5	0	2	1	2	3	0	0	0	0	1	1	9	4	2	2	2	4	20	14	18	19	6	6	0	0	0	11	0	8	10	1	9	17	1	22	11	7	12	9	8	2	9	0	7	19	0	4	9	0	15	19	13	18	1	-1	0	14	12	7	0	1	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	1	0	0	4	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-7	-8	0	0	0	26	39	-5	0	0	0	-3	-1	-1	-3	-5	-2	-24	1	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	16	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	19	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	9	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271422	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	15	1	0	5	14	12	67	0	5	3	7	6	3	0	5	12	0	0	0	6	-1	0	0	6	6	6	0	5	3	5	1	10	2	12	20	21	14	17	11	0	2	17	5	0	2	1	2	3	0	0	1	1	1	1	7	4	2	3	2	4	20	15	17	19	6	6	0	0	0	11	0	8	10	1	9	17	1	22	10	7	12	9	8	1	9	0	8	19	0	5	8	0	15	19	13	18	1	-1	0	14	12	7	0	1	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-6	-8	1	0	0	28	39	-5	0	0	0	-2	-1	-1	-3	-5	-2	-24	1	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	16	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	19	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	0	0	9	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271448	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	16	0	0	2	14	12	67	0	0	2	7	7	3	0	6	12	0	0	0	5	-1	0	0	6	6	6	0	2	3	5	1	10	2	12	20	21	14	17	11	0	2	17	2	0	0	1	2	3	0	0	1	1	1	0	7	4	3	2	3	4	20	15	16	19	7	6	0	0	0	10	0	8	10	0	9	17	1	22	10	7	10	8	5	0	9	0	8	19	1	4	8	0	15	19	13	18	3	-1	0	14	12	7	0	1	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-6	-8	1	0	0	27	38	-5	0	0	0	-2	-1	-1	-3	-5	-2	-24	1	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	17	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	18	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	-1	0	9	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271510	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	16	0	0	0	14	13	67	0	1	0	6	7	3	0	6	12	0	0	0	5	-1	0	0	6	6	5	0	1	3	5	1	10	2	12	20	21	14	17	11	0	2	17	2	0	1	2	2	3	0	0	0	1	1	0	5	4	4	2	2	4	20	15	16	19	7	5	0	0	0	10	0	8	10	0	9	17	1	22	10	7	10	7	4	1	9	0	6	19	1	4	8	0	15	19	13	18	3	-1	0	10	12	4	-1	1	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-6	-8	1	0	0	27	37	-5	0	0	0	-2	-1	-1	-3	-5	-2	-24	1	-6	-6	0	0	4	25	20	2	18	-1	25	5	0	11	3	17	6	23	34	0	0	17	28	17	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	18	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	-1	0	9	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
1707271544	38	8	12	3	15	22	13	-10	19	0	0	2	17	6	15	25	25	0	20	20	5	7	4	22	20	20	16	0	0	0	14	12	67	0	0	0	6	8	3	0	6	12	0	0	0	5	-1	0	0	6	6	5	0	1	3	5	1	10	2	12	20	21	14	17	11	0	2	17	2	0	0	1	2	3	0	0	0	1	1	0	5	4	4	2	3	4	20	15	16	19	7	5	0	0	0	10	0	8	10	0	9	17	1	22	10	7	10	7	4	0	9	0	6	19	1	4	8	0	15	19	13	18	3	-1	0	4	7	4	-2	1	14	10	4	0	11	6	18	0	0	0	0	65	0	0	59	0	0	2	1	0	0	5	0	0	5	0	1	0	4	0	2	0	0	3	15	20	17	0	2	0	18	3	8	1	8	17	14	19	14	0	0	4	0	0	0	0	5	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	9	3	0	0	0	0	0	1	0	0	14	0	5	9	0	0	0	6	46	10	11	16	11	0	6	-10	-5	-6	-8	-2	0	0	27	37	-5	0	0	0	-2	-1	-1	-3	-5	-2	-25	1	-6	-6	0	0	4	22	20	2	18	-5	25	5	0	11	3	17	6	23	33	0	0	17	28	16	21	21	24	25	25	0	0	0	25	24	20	8	10	3	7	18	-9	4	25	24	24	25	5	24	22	23	23	25	13	29	25	25	0	19	23	25	25	25	25	25	25	25	14	10	-1	0	9	-3	10	0	0	0	0	0	9	9	9	10	8	10	10	5	0
